# src_name=XTE_J1550-564
# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
#
51962.06703197258  0.00194444444  6.61590e+01  4.43736e-01  1.00000
51964.32305049110  0.00055555556  4.88511e+01  7.13348e-01  1.00000
51966.10480975036  0.00287037037  4.83856e+01  3.12333e-01  1.00000
51968.60795789851  0.01009259259  3.87400e+01  1.49041e-01  1.00000
51970.25156900962  0.07074074074  3.04720e+01  1.43103e-01  0.12173
51972.43906900962  0.13805555556  2.14494e+01  8.72754e-02  0.11804
51974.26906900962  0.01564814815  1.78242e+01  8.11899e-02  1.00000
51976.41943937999  0.00824074074  1.33744e+01  9.74622e-02  0.98876
51978.62814308370  0.00657407407  1.11790e+01  9.92003e-02  1.00000
51980.54082826887  0.00222222222  1.03367e+01  1.64069e-01  1.00000
51982.44092086147  0.30490740741  9.67870e+00  7.48405e-02  0.03280
51986.78443937999  0.00805555555  5.23992e+00  6.13540e-02  1.00000
51994.01147641703  0.00805555555  3.48321e+00  5.00231e-02  1.00000
51997.45869863925  0.00972222222  1.98007e+00  3.43309e-02  1.00000
51999.51666160222  0.00250000000  2.28921e+00  7.27949e-02  1.00000
52001.76175419481  0.00500000000  1.61910e+00  4.32893e-02  1.00000
52003.42295789851  0.00972222222  1.24826e+00  2.74507e-02  1.00000
52005.80703197258  0.00824074074  1.01463e+00  3.37383e-02  0.62921
52007.26240234295  0.00601851852  1.03489e+00  3.15777e-02  1.00000
52009.01295789851  0.00527777778  1.06317e+00  3.41432e-02  1.00000
52011.99480975037  0.00546296296  1.14535e+00  3.48528e-02  1.00000
52016.89638382444  0.00777777778  1.06029e+00  2.82471e-02  1.00000
52024.28638382444  0.13592592593  9.86398e-01  2.52688e-02  0.06676
52028.12851345407  0.03750000000  1.05591e+00  2.65584e-02  0.23210
52284.94545789851  0.05518518519  1.42386e+02  1.90198e-01  0.41275
52287.13443938000  0.01953703704  1.22719e+02  1.90658e-01  1.00000
52289.11610604665  0.01953703704  1.02572e+02  1.74306e-01  1.00000
52291.34008752814  0.07666666667  8.06285e+01  1.89049e-01  0.17029
52293.46879123185  0.01666666667  6.76364e+01  1.53248e-01  1.00000
52295.77842086148  0.01296296296  5.48380e+01  1.56465e-01  1.00000
52297.25758752814  0.03750000000  4.65081e+01  1.02439e-01  0.68395
52299.88332826888  0.01287037037  3.50104e+01  1.25467e-01  1.00000
52301.00045789851  0.01351851852  3.01441e+01  1.13596e-01  1.00000
52302.85305049110  0.01611111111  2.44867e+01  9.37843e-02  1.00000
52305.82573567629  0.01583333333  1.73657e+01  7.96688e-02  1.00000
52307.15036530592  0.01953703704  1.50167e+01  6.66938e-02  1.00000
52308.86777271333  0.01935185185  1.17237e+01  5.92106e-02  1.00000
52311.77379123184  0.01925925926  9.02311e+00  5.69303e-02  0.83654
52313.68295789851  0.01305555556  7.71274e+00  5.84702e-02  1.00000
52316.58684678740  0.01101851852  5.09103e+00  5.17094e-02  1.00000
52319.55832826888  0.01083333333  4.10412e+00  4.70241e-02  0.99145
52322.73703197258  0.01916666667  3.00647e+00  3.01289e-02  1.00000
52325.63230975036  0.01018518518  2.33058e+00  3.63895e-02  1.00000
52328.53684678739  0.00972222222  1.75761e+00  3.23449e-02  1.00000
52331.40240234295  0.00453703704  1.80023e+00  4.79187e-02  1.00000
52335.75842086147  0.01351851852  1.24330e+00  2.31126e-02  1.00000
52338.46842086147  0.03925925926  1.10841e+00  2.29961e-02  0.30896
52725.73064308369  0.14777777778  1.09992e+02  1.47030e-01  0.19925
52728.05582826888  0.49981481482  1.20373e+02  2.08536e-01  0.03205
52729.01888382444  0.46083333333  1.25274e+02  1.92178e-01  0.04260
52731.50471715777  0.00981481482  1.37303e+02  2.84529e-01  1.00000
52733.04703197259  0.50009259259  1.36403e+02  8.87235e-02  0.20052
52733.98693937999  0.43981481481  1.37946e+02  1.49259e-01  0.08147
52735.52851345406  0.01620370370  1.44493e+02  2.27818e-01  0.99429
52737.28869863925  0.00824074074  1.45622e+02  3.19785e-01  1.00000
52740.48916160221  0.25055555555  1.42094e+02  7.75945e-02  0.54509
52741.38962456518  0.13935185185  1.41473e+02  9.51813e-02  0.64850
52743.51416160222  0.31759259259  1.26770e+02  1.99536e-01  0.05802
52745.43036530592  0.11287037037  1.17395e+02  1.79784e-01  0.18622
52746.96064308369  0.05462962963  1.05513e+02  2.05604e-01  0.26441
52750.05749493555  0.02796296296  8.59607e+01  1.46303e-01  0.83113
52775.00832826888  0.00324074074  5.21217e+00  9.64751e-02  1.00000
52781.48379123185  0.00296296296  2.55244e+00  7.06062e-02  1.00000
53161.70425419480  0.50009259259  1.11541e+00  1.31616e-02  0.07499
53162.69749493555  0.49314814815  1.05360e+00  6.28109e-03  0.31562
